GNa,GNaL,Gto,GKr,GKs,GKur,GK1,GCaL,Pnak,Gncx,GpCa,Rel,SERCA,Leak
1.0959,1.1014,0.26889,0.87164,1.7693,0.39513,1.9283,0.52874,0.86345,1.478,0.90744,0.93861,0.90824,1.1299
0.79674,0.93744,0.30674,0.94782,1.6379,0.37371,2.1891,0.5482,1.1687,1.181,0.91339,1.0008,0.94526,1.2224
0.83513,0.90858,0.27713,1.0358,2.0197,0.50748,2.1485,0.61933,0.90091,1.674,0.88056,1.0471,0.92454,1.3136
0.84514,1.0501,0.25373,0.89981,2.0875,0.49982,2.0261,0.5855,1.0382,1.6993,1.0258,0.96427,0.94322,1.1653
1.0486,0.98771,0.3016,0.86079,1.7048,0.38923,1.5235,0.55217,1.0306,1.2222,1.0861,0.85352,0.97174,1.4123
0.93846,1.3741,0.2783,1.0088,2.0525,0.43652,2.3134,0.57019,0.82278,1.5084,1.3045,1.0681,1.0693,1.3849
0.78648,1.0967,0.31508,1.1809,2.011,0.43003,2.2422,0.53039,0.90509,1.4349,1.0188,1.0435,1.1148,1.1628
0.93882,0.79825,0.25343,0.97386,2.2094,0.41967,2.1582,0.51568,0.76923,1.3838,1.072,0.82636,0.90901,1.2059
0.79364,0.99265,0.29344,0.7851,2.3333,0.43545,2.1213,0.75019,1.1757,1.2449,0.93809,1.0969,0.85888,1.2455
0.84862,1.008,0.21312,1.0153,1.9727,0.40502,2.0014,0.53199,1.0343,1.3723,0.96477,0.78757,0.88321,1.4201
0.87046,1.1065,0.37053,1.0471,1.9251,0.43242,2.0105,0.50354,0.83849,1.5553,0.87741,1.0924,1.2299,1.3819
0.85493,1.3227,0.29416,0.89206,2.0864,0.5047,2.0864,0.55714,0.85633,1.4372,0.92399,1.0184,1.1538,1.0474
0.97006,1.2945,0.30966,1.0746,1.9087,0.47941,1.976,0.57526,0.90332,1.5439,1.2128,1.1123,1.0968,1.1842
0.8727,0.94958,0.27633,0.98866,1.9607,0.49212,2.3022,0.55895,0.8783,2.0305,1.1295,1.0038,0.88621,1.4231
1.0224,0.77277,0.30245,1.1539,1.8778,0.45683,1.8055,0.61739,0.97646,1.479,1.1924,1.2185,1.1217,1.5393
0.9116,1.0001,0.29818,0.95335,2.1737,0.45491,1.8552,0.55274,1.0311,1.489,0.9865,1.1555,1.0027,1.3173
0.87375,1.2228,0.30015,1.0522,1.9959,0.4838,2.3873,0.59784,0.85726,1.2158,0.84887,0.97052,0.97135,1.201
0.97021,1.1669,0.31292,0.92611,1.6923,0.39978,2.0746,0.5306,0.91559,1.7801,0.95465,1.0006,0.93818,1.3786
0.87287,0.84156,0.31328,1.0809,1.9992,0.50676,1.9047,0.65101,1.0648,1.4267,0.99216,1.226,0.95737,1.2459
0.88161,0.90024,0.24348,1.1457,2.0027,0.45981,1.9965,0.53909,0.86459,1.5902,0.9408,1.2802,1.0978,1.5928
0.88999,0.9851,0.33218,0.93757,2.4249,0.41221,2.24,0.59423,0.88407,1.2075,0.93018,0.86524,1.1138,1.0385
0.95468,1.0437,0.34027,1.0676,1.9168,0.48775,1.849,0.64045,1.1036,1.4243,0.9168,1.0025,0.98296,1.0558
0.79832,0.84988,0.34772,1.3405,2.1101,0.423,2.8175,0.59663,0.71548,1.1413,1.4879,0.79046,1.1112,1.1386
0.81021,0.81051,0.27239,0.82055,2.1166,0.38045,2.2477,0.56326,0.92591,1.8571,0.84245,0.94177,0.89088,1.2715
0.87549,0.98328,0.2534,1.0755,1.8223,0.53003,2.097,0.65289,0.98618,1.3738,0.8589,0.92121,0.89066,1.1065
0.74419,1.1373,0.32167,0.86433,2.089,0.42124,2.4568,0.57314,1.2229,1.2754,0.95601,0.92178,1.1424,0.99625
0.81201,1.007,0.29223,0.90733,1.8441,0.512,2.1637,0.61894,0.85415,1.3744,1.0811,0.92,0.99776,1.2167
0.85792,0.91314,0.32271,0.94609,2.0192,0.44352,1.9076,0.61877,1.0818,1.5268,0.90297,0.8962,1.2017,0.91683
0.82496,0.72746,0.30654,1.0122,2.1347,0.43077,2.0236,0.61122,0.91353,1.3646,1.0794,1.0599,1.0598,1.3018
0.92476,1.1327,0.25416,1.0754,1.911,0.42723,2.1502,0.54846,1.069,1.7388,1.1187,0.9701,1.1723,1.2262
0.97276,0.92221,0.33324,0.9558,1.6976,0.39528,2.4432,0.59598,0.96583,1.4323,1.0837,1.043,1.0291,1.2793
0.91982,0.95117,0.29208,1.106,2.0858,0.45062,2.0963,0.71983,1.1626,1.6472,1.0105,0.951,1.1471,1.2678
1.0615,1.0725,0.29461,1.2698,1.9777,0.45657,1.9772,0.56993,0.90731,1.7943,1.0684,0.94782,1.0474,1.0943
0.86301,0.97582,0.29078,1.1143,2.5235,0.43027,2.0879,0.55679,0.87114,1.4513,1.1472,1.1599,1.0501,1.2335
0.87266,1.0189,0.2515,0.8249,1.9879,0.45063,2.1723,0.57177,0.83926,1.4938,1.3173,0.956,1.0536,1.3529
0.87161,1.1494,0.29683,1.0342,1.8465,0.45802,2.6259,0.62821,1.1644,1.7398,0.94541,1.1577,1.1102,0.95902
0.80327,1.043,0.26675,0.79006,2.3529,0.43103,2.0664,0.53637,1.0756,1.4135,1.0586,1.0819,1.0281,1.1945
0.93775,0.92584,0.25466,0.92944,1.7143,0.47668,2.2397,0.59916,0.84827,1.2073,1.111,0.9593,1.102,1.0686
0.94552,1.0586,0.36751,0.97242,1.4263,0.42428,2.1581,0.57862,1.0671,1.5687,1.2344,0.99035,1.0208,1.2134
0.73913,0.85951,0.31203,1.2089,1.7867,0.38885,2.4826,0.55051,1.0461,1.1789,1.0014,0.93531,1.1999,1.695
0.88115,1.1382,0.31546,0.95924,2.0786,0.52401,1.9933,0.58745,0.90226,1.5867,0.90058,0.88314,1.0716,1.1767
0.88303,1.0247,0.29871,1.1323,1.6011,0.46818,1.952,0.55651,0.90617,1.4789,0.90832,0.87535,1.0606,1.1682
0.88574,1.0469,0.24196,0.84252,2.3984,0.43618,2.2431,0.55384,0.86898,1.2049,0.71312,1.0521,1.0769,1.4361
0.98899,0.88315,0.32984,0.91887,2.1135,0.37872,2.3141,0.5218,0.884,1.8312,0.88436,1.0853,1.1311,1.2539
0.86709,0.96797,0.29304,0.93603,1.3937,0.37557,2.4897,0.50095,1.1021,1.7121,1.1218,1.3244,1.0007,1.3617
0.84392,0.9837,0.30755,0.99093,1.7804,0.47411,2.2708,0.62018,1.1839,1.907,1.0367,1.134,1.1267,1.4597
0.97122,1.1425,0.27235,0.9438,1.9742,0.48051,1.947,0.65394,1.0219,1.2819,1.1217,1.0316,1.0462,1.0622
0.98396,0.91309,0.3297,1.054,2.105,0.40583,1.7845,0.52542,0.90518,1.5557,0.95206,1.0458,1.0187,1.4168
0.97052,1.2265,0.30932,0.9682,2.0525,0.39956,1.9582,0.57628,1.0097,1.6064,1.046,0.91998,1.0541,1.3249
0.89276,0.94674,0.33975,0.93112,1.7576,0.50811,2.0612,0.65226,0.97312,1.5819,1.1006,0.93267,0.97206,1.3785
0.86605,0.91017,0.33639,1.1647,2.0476,0.45208,2.5044,0.61843,1.0891,1.3338,1.0308,1.1346,0.98404,1.2082
0.97264,0.92317,0.26733,0.93699,2.299,0.45239,2.1862,0.6335,1.0885,1.264,1.1041,1.0133,1.0516,1.245
0.77025,0.88153,0.27842,0.99465,1.9867,0.42187,2.2793,0.54361,0.93577,1.3333,0.84116,1.023,1.0649,1.1525
0.90162,0.94,0.27755,0.9834,2.062,0.44459,1.9939,0.54128,0.963,1.4855,1.0434,1.0284,1.3084,1.0426
0.83878,0.92639,0.30202,1.0538,1.8938,0.43067,2.154,0.53865,1.1042,1.6257,0.92063,0.93467,1.1412,1.1784
0.99453,0.91141,0.31318,0.91414,1.7799,0.39365,1.8724,0.5285,0.95657,1.491,0.90553,1.0269,1.018,1.4982
0.83444,0.9103,0.32677,1.296,1.9757,0.45992,2.0039,0.62116,1.0838,1.3324,0.9726,1.211,0.93681,1.565
0.9045,1.0482,0.25206,1.2069,1.7647,0.46359,2.5096,0.61681,0.7818,1.4218,1.1393,0.85524,0.94493,1.152
0.8727,1.0851,0.31052,1.0795,2.0206,0.42089,2.1863,0.49926,0.86328,1.8019,1.0715,1.0754,1.2027,1.5295
0.87878,0.97849,0.26051,0.99845,1.8776,0.42935,2.1299,0.56384,0.98959,1.2715,1.1318,0.95869,0.96359,1.2502
0.80666,0.78517,0.29442,1.1541,2.2422,0.42828,2.1453,0.59044,0.96547,1.5425,0.88533,1.0126,1.0125,1.1836
0.83659,1.1157,0.29167,1.0698,2.0996,0.39478,2.097,0.53048,1.0563,1.4273,1.1204,0.9355,1.0162,1.2918
0.85195,1.2396,0.3329,0.98345,1.7929,0.45141,2.0432,0.55406,0.98745,1.465,1.1566,1.126,1.05,1.3366
0.741,1.1218,0.32156,0.80483,2.5483,0.49195,2.2794,0.55051,0.96638,1.6044,1.1335,0.99201,0.98169,1.1649
0.85505,0.97655,0.34311,0.93058,1.937,0.46973,1.8445,0.57471,0.98827,1.4872,1.0919,1.0886,0.79325,1.046
0.84446,0.94137,0.32626,1.2662,1.8081,0.39488,2.0044,0.55516,1.1847,1.3413,0.89173,1.0322,0.93033,1.3437
0.76326,1.0755,0.28604,0.94484,1.9472,0.49478,2.2656,0.58324,1.0184,1.6253,0.85011,1.2644,0.88693,0.99555
1.0016,0.97667,0.31743,0.97573,1.8128,0.46709,2.0827,0.62779,1.0197,1.3341,0.94867,0.95184,0.90752,1.091
0.82055,1.1348,0.26915,0.91182,2.3509,0.51294,1.9065,0.5864,1.0194,1.4878,1.0484,1.0146,0.97121,1.1171
0.93628,1.0193,0.31122,1.1188,1.9771,0.45078,1.8348,0.58489,0.93645,1.4534,0.9628,1.0917,0.98258,1.252
0.97594,0.97924,0.25971,0.85208,2.2516,0.43618,1.8417,0.58543,1.0061,1.4425,1.026,0.91384,1.1564,1.4075
0.79045,0.8254,0.33786,0.90471,1.8102,0.4517,2.2578,0.5734,1.0574,1.3587,1.0156,1.0005,1.3356,1.2942
1.1603,0.7473,0.3754,1.1306,2.4612,0.4551,1.8637,0.62788,0.90595,1.3697,0.89451,0.85575,1.0603,1.4555
0.88371,0.90177,0.27473,1.1732,2.0693,0.46412,1.9556,0.66211,1.1176,1.4679,1.1878,0.8861,1.0894,1.0392
0.82344,0.92306,0.31389,0.92124,2.2103,0.47261,1.9646,0.57597,1.2086,1.5655,1.0568,0.94506,1.2533,1.3325
1.0279,1.1652,0.29026,0.98937,2.3067,0.4791,2.1146,0.62867,1.1115,1.6165,1.1275,1.1002,0.88802,1.3263
0.79555,1.1207,0.30673,1.2655,2.4148,0.44759,2.432,0.56525,0.85904,1.33,0.78056,1.1347,1.0275,1.3006
1.042,1.0152,0.2665,0.97027,1.8755,0.43066,1.9089,0.65226,1.1468,1.4226,0.95333,1.0415,1.0222,1.2526
0.92223,0.91958,0.30823,1.0398,2.2318,0.45748,2.0676,0.62765,1.0627,1.3484,0.74793,0.72806,0.95344,1.0733
0.95623,1.0344,0.32772,0.99047,1.9967,0.50675,1.6043,0.64548,1.1443,1.4202,0.99769,1.1231,0.81645,1.3122
0.75598,1.0139,0.29026,0.91519,1.9521,0.50084,2.3981,0.61048,1.1994,1.5246,0.86993,0.95186,0.9303,1.2312
0.91588,0.84339,0.34682,0.823,1.7596,0.43237,2.3588,0.57516,1.1211,1.6549,0.84794,0.94574,1.1316,1.2485
0.87421,1.1283,0.33573,0.97813,1.7556,0.53338,2.3191,0.65073,1.0604,1.7559,1.1959,0.91407,0.964,1.1803
0.81019,0.94366,0.28048,0.89361,2.0476,0.42199,1.9553,0.58641,1.077,1.4998,1.0327,1.0371,1.0898,1.301
0.78411,1.0756,0.25207,1.0579,1.8363,0.45485,2.2277,0.54997,0.92091,1.3997,0.80366,0.9237,1.0037,1.2553
0.86479,1.1007,0.2813,1.3618,1.9735,0.44332,1.9539,0.51603,0.90892,1.6574,0.88044,1.1742,1.0619,1.2038
0.84845,0.97171,0.29085,0.8754,1.9412,0.43752,1.8689,0.57933,1.0356,1.2699,0.94065,1.0306,1.0804,1.2779
0.89043,0.89051,0.27531,0.99286,2.2714,0.4871,2.119,0.61866,0.8429,1.3843,1.003,0.93547,1.0115,1.3209
0.84949,1.1279,0.30444,0.97814,1.9487,0.51525,2.0052,0.60977,0.94243,1.5913,1.005,1.1328,1.0876,1.3055
1.1285,0.94858,0.30096,1.1127,2.0342,0.44704,1.9875,0.68614,0.97531,1.3482,0.83734,0.75668,1.0082,1.3266
0.99791,1.2295,0.26004,0.87354,2.4139,0.36701,1.8206,0.50614,0.92821,1.3,0.91187,1.0513,0.82925,1.4149
0.77584,1.037,0.27696,1.0668,1.6476,0.51577,2.0642,0.58177,1.0515,1.6361,0.88956,1.042,1.2034,1.3098
0.82459,0.92425,0.27822,0.84241,1.965,0.38061,2.4334,0.49259,1.0846,1.5185,0.87957,1.4567,1.1152,1.3967
0.92175,0.96616,0.33045,0.92777,1.8975,0.44607,1.9201,0.57224,0.96229,1.3619,1.0507,0.82048,1.0134,1.1892
0.8777,1.0315,0.27865,0.97901,1.9587,0.41903,2.1068,0.60173,1.0013,1.262,0.92763,0.87091,1.1113,1.438
0.91141,1.1065,0.28589,0.94855,2.1549,0.55801,2.2785,0.67005,0.81307,1.4502,0.99329,0.96561,1.1312,1.1323
0.77443,0.99237,0.30664,1.2956,1.9398,0.50488,2.3565,0.62838,1.1095,1.8294,0.88112,0.99585,1.0763,1.5426
0.92459,1.0679,0.24513,0.79262,1.961,0.50176,2.0566,0.62842,0.95475,1.4272,1.1125,0.96701,0.90782,1.2063
0.85196,0.98468,0.35043,0.9172,1.5718,0.54566,1.9748,0.63768,1.0007,1.5701,0.97884,0.89747,1.1718,1.2484
0.9261,1.0639,0.26061,1.1037,1.8592,0.36319,2.0777,0.66938,0.99048,1.3032,1.0153,0.92704,1.0627,1.4388
0.97774,1.0751,0.27768,0.9685,2.2146,0.45162,1.9086,0.55779,0.95314,1.7222,0.9951,1.0945,1.0905,1.0339
0.85742,1.0078,0.3178,0.86215,1.9775,0.43322,2.0214,0.60212,1.1068,1.3536,1.1825,0.91929,1.0604,1.2605
0.96189,0.96581,0.31058,1.1525,1.6045,0.46373,2.199,0.56875,0.78393,1.4678,0.91057,0.88759,0.98646,1.3203
0.88665,1.0877,0.27748,1.0528,2.1735,0.44212,1.7607,0.67371,1.213,1.3841,1.1141,0.7386,1.1885,1.1298
0.91149,1.1282,0.28809,0.92779,1.9486,0.44667,1.8897,0.60792,1.1638,1.4002,0.89557,1.1242,1.0302,1.6219
0.91572,0.92963,0.29483,0.91311,2.0281,0.50518,2.2648,0.61998,0.87329,1.5442,1.2116,0.86347,0.96538,1.0599
0.8255,1.0557,0.29312,0.93066,2.2749,0.42791,2.0615,0.56345,0.99045,1.3302,1.1163,1.1026,1.3984,1.3185
0.97859,0.93649,0.28238,1.0563,2.1099,0.48266,1.7621,0.58576,0.87811,1.4166,1.0883,0.82405,0.8419,1.1694
0.76375,1.1715,0.32195,1.021,2.0327,0.51185,2.4092,0.61089,1.0619,1.5468,1.0037,1.0264,1.0381,1.5302
0.76971,1.0388,0.29263,1.0739,2.3424,0.43918,2.3843,0.573,1.1395,1.3384,1.1031,0.93203,0.97443,1.0741
0.89102,0.88001,0.27221,1.0298,1.614,0.49797,2.0796,0.65034,1.031,1.3147,0.90277,1.1078,1.2101,1.2983
0.93704,1.0164,0.39989,1.1199,1.7904,0.38711,2.2326,0.59449,1.0103,1.4822,1.1248,1.2078,1.0358,1.35
1.0015,0.86246,0.27354,1.137,2.5865,0.46931,1.635,0.57888,0.95003,1.465,0.91157,1.0337,0.93868,1.3617
0.7446,0.98127,0.34905,1.0504,1.8516,0.38902,2.3317,0.61866,0.96998,1.2669,0.80369,1.1567,1.0475,1.2387
0.85046,1.0545,0.21287,1.0768,1.8891,0.34693,1.8742,0.48094,1.0928,1.1817,0.95868,1.065,0.81,1.1502
1.1371,0.8618,0.27717,0.94432,2.0522,0.43443,1.7312,0.65107,1.0203,1.2255,1.0408,1.0956,1.0607,1.4183
0.91504,1.1181,0.30702,1.1302,1.9024,0.40645,1.9986,0.58294,0.98756,1.3374,0.92958,1.0147,0.91738,1.4881
0.75811,1.1065,0.32707,1.225,2.0375,0.47481,2.1575,0.60835,1.0755,1.3286,1.1894,0.73089,0.85228,1.1895
0.98677,1.0404,0.36069,1.0802,1.3101,0.42066,1.85,0.55364,1.019,1.5681,0.91878,1.1125,0.98396,1.1681
0.94374,0.81418,0.27443,0.86711,2.0781,0.53067,2.3257,0.70814,0.96942,1.1831,1.0649,0.89453,1.0693,1.3775
0.84225,0.935,0.29662,0.89952,1.9223,0.4551,2.1227,0.58713,0.91653,1.2335,1.2363,1.1248,0.87746,1.2694
0.77887,0.93672,0.34691,0.79847,1.6973,0.49424,2.1587,0.59096,0.97845,1.4543,0.8169,1.0364,0.92573,1.1248
0.84624,1.1742,0.29539,1.075,2.0993,0.4866,2.0615,0.59905,0.92065,1.4454,1.1311,1.0597,0.79192,1.2744
0.88473,0.99803,0.40227,1.0606,1.7661,0.41422,1.9974,0.53265,0.93398,1.7614,1.0828,0.98343,1.3775,1.4741
0.81332,0.89414,0.32591,0.80061,2.0184,0.44439,1.9167,0.60314,1.1907,1.1486,0.9346,1.0189,1.0561,1.468
0.9304,0.92825,0.29085,0.92145,1.6024,0.45737,2.2337,0.57127,0.7724,1.3779,1.0456,0.93793,1.0348,1.3669
0.82034,0.86604,0.37614,0.90166,1.8856,0.45773,2.0224,0.63855,1.1182,1.2888,0.90252,0.97784,1.0564,1.1459
0.78214,0.84942,0.29319,0.84688,1.8328,0.47283,2.2307,0.57519,0.8383,1.3284,1.1753,0.98579,1.1596,1.2437
0.88473,0.86872,0.28244,0.97941,1.9108,0.48862,2.217,0.61031,0.97342,1.5771,0.81196,1.0493,0.80904,1.3363
0.83211,0.86519,0.34461,1.1155,2.1067,0.44875,1.9943,0.54322,0.93816,1.71,1.0829,1.0399,0.99238,1.3133
0.81679,1.0162,0.24571,1.3004,1.8379,0.47174,2.0453,0.5943,1.1623,1.3846,1.199,0.95102,1.2476,1.2993
0.88509,1.2836,0.29616,0.92002,2.6079,0.40202,2.2008,0.58306,0.85254,1.3443,1.1184,0.92645,1.1454,1.3899
0.85433,0.96627,0.31322,1.1329,2.2225,0.45007,2.1712,0.56199,1.0153,1.7886,0.97572,1.0421,0.92223,1.4699
0.90144,0.80434,0.36844,1.0238,2.1143,0.44916,1.6819,0.58362,1.0927,1.5438,0.9392,1.1487,1.1619,1.5625
0.9274,1.1157,0.28176,0.89638,1.775,0.43698,2.37,0.64619,1.0338,1.3105,1.1682,1.088,0.94179,1.4805
0.92766,1.028,0.28939,1.1601,2.4045,0.42183,2.422,0.54902,0.96934,1.796,1.0322,1.178,0.91276,1.393
0.89101,1.0251,0.3053,0.95882,1.9167,0.41501,2.1311,0.61515,0.9795,1.4854,1.235,1.007,1.0785,1.3191
0.7801,1.0348,0.27322,1.0013,2.3784,0.51998,2.078,0.57218,0.97696,1.4836,1.0231,0.85211,1.1905,1.2312
0.78589,0.88921,0.29797,0.86212,1.7219,0.49961,1.8151,0.6035,1.1993,1.5421,1.1263,0.888,1.0111,1.2378
0.81914,1.0711,0.27873,1.0366,1.7154,0.46028,2.1944,0.62697,0.9955,1.2901,0.87089,0.90525,1.0551,0.95987
0.84961,0.93815,0.33546,1.0325,1.9253,0.43391,2.3568,0.55436,1.0777,1.4979,1.0125,1.1433,1.0446,1.0384
1.0107,1.0017,0.35052,0.84334,1.9725,0.40153,2.0362,0.60029,1.0059,1.3846,0.93929,0.92926,1.0144,1.0992
0.88283,0.9702,0.32696,0.91491,1.919,0.45009,2.5205,0.54817,0.88272,1.826,0.94769,1.0011,0.9979,1.5459
1.1291,0.85911,0.29838,1.2037,1.6406,0.48565,1.7949,0.61166,0.79793,1.4919,1.1042,0.91915,0.98901,1.525
0.93354,0.88144,0.31973,0.90267,2.4774,0.48508,1.716,0.58476,1.0724,1.4944,0.91718,1.0243,0.99333,1.2014
0.85375,1.0879,0.26318,1.0425,1.6303,0.44252,2.2374,0.50279,0.77195,1.3677,0.90357,1.1539,1.026,1.285
0.99472,1.1844,0.28128,1.0532,2.1442,0.42626,1.7815,0.53441,0.83419,1.3902,1.0778,1.0821,0.9495,1.2642
0.8784,1.0046,0.28682,0.87425,1.9701,0.44147,1.9604,0.53179,0.92259,1.354,0.94952,1.1687,1.2981,1.2076
0.87089,0.85393,0.2788,1.0617,2.2442,0.49138,2.0434,0.70456,0.9937,1.2643,1.1082,0.98528,1.0612,1.2049
0.82724,1.2204,0.31125,0.79901,1.9585,0.49717,2.1352,0.58485,0.98826,1.4428,0.91384,1.2301,0.97746,1.1345
0.81166,1.0676,0.25498,1.0909,1.7692,0.4369,1.7974,0.62552,1.1663,1.7086,1.0593,1.0127,1.1932,1.1478
0.82792,0.87072,0.32761,0.79385,2.1313,0.45188,1.8142,0.54749,1.0948,1.6331,1.1929,0.83846,0.92825,1.2034
0.82261,0.97599,0.31599,0.98138,1.7239,0.43704,1.7503,0.57141,1.218,1.4217,0.98567,1.1076,1.1568,1.5007
0.79939,1.0868,0.19958,1.1108,2.1715,0.50829,2.284,0.58493,1.0083,1.3588,1.0535,0.97835,0.99509,1.2164
0.86148,0.99541,0.29894,0.76087,1.6869,0.3871,1.737,0.53576,1.1629,1.3213,0.97744,0.99691,0.87183,1.1997
0.88221,1.2771,0.34589,0.9929,2.2746,0.42929,2.2515,0.5262,0.92032,1.7875,0.98603,1.0162,1.0801,1.2339
0.91311,0.84185,0.30333,0.92818,1.8439,0.46891,2.0241,0.56179,0.98048,1.8579,1.0436,1.1135,0.92174,1.2394
0.86176,1.2183,0.27556,1.005,1.7888,0.42598,1.7496,0.52743,1.1142,1.5553,0.89371,0.95907,1.068,1.257
0.71038,1.0294,0.28952,0.83012,1.7811,0.57966,2.3498,0.68577,1.1579,1.3919,1.0123,0.99526,1.1212,1.0028
0.74606,1.0926,0.35826,0.89897,2.4819,0.37316,2.1082,0.49714,1.0499,1.2662,0.86713,1.0783,1.0576,1.165
0.80651,0.88416,0.26719,0.86582,1.7428,0.36588,2.2131,0.53906,0.86208,1.3874,0.96845,1.1911,0.99181,0.99462
0.79484,1.0707,0.2671,0.97455,1.9898,0.47192,1.8848,0.54802,1.0334,1.4374,1.1617,1.3643,1.0218,1.2841
0.9534,0.98192,0.24735,1.1007,2.0669,0.38451,1.8356,0.54619,0.99126,1.4571,1.0137,0.96891,1.0681,1.4086
0.88369,1.0151,0.26867,0.93586,1.9811,0.42985,2.0434,0.56189,1.1943,1.4393,1.1491,0.97417,1.1025,1.2708
0.76145,0.89657,0.28019,1.0947,2.2116,0.5285,2.3099,0.62314,0.98721,1.6595,0.93319,1.0229,1.0558,1.2142
0.86833,0.94273,0.28767,1.0121,1.7236,0.47319,1.9487,0.62619,1.1219,1.6218,0.93077,1.1543,0.75334,1.2823
0.8014,1.23,0.28103,0.93006,1.8086,0.44367,2.36,0.58298,0.89764,1.3687,1.1203,0.97573,1.0859,1.3737
0.9607,0.99553,0.26237,0.94246,1.9792,0.48449,2.1213,0.61046,0.96792,1.5525,0.83733,0.9026,1.2125,1.467
0.92472,1.139,0.33101,0.90868,1.8522,0.41845,2.2157,0.56725,1.0458,1.5236,1.0956,0.98576,1.0429,1.1978
0.80893,1.1534,0.29626,1.1642,1.9244,0.47255,2.1144,0.56476,1.0002,1.5597,0.78893,0.99604,0.9808,1.4486
0.86627,1.0248,0.30635,1.0899,2.5484,0.4509,2.0813,0.5783,1.0284,1.6885,0.9719,1.1008,0.93156,1.2401
0.82264,1.0536,0.31131,0.91368,2.1189,0.47674,2.0076,0.57016,1.0362,1.53,0.90402,0.93363,0.84914,1.4021
0.83722,1.03,0.29146,1.2443,1.7471,0.5351,2.1225,0.56931,0.94316,1.7349,0.93844,1.0826,1.2768,1.5169
0.8736,1.1548,0.26472,0.86692,2.1377,0.49127,1.9502,0.65144,1.0622,1.565,1.086,1.1255,0.90053,1.3443
0.83285,0.92529,0.28674,0.80586,1.9346,0.41291,2.1568,0.62975,1.0713,1.2089,0.77215,1.0186,1.0377,1.3648
0.84047,1.0945,0.26067,0.93854,2.3084,0.46515,2.2169,0.53015,0.88141,1.7531,0.91949,0.98028,0.84349,1.3157
0.99243,1.0312,0.30073,0.96427,2.7854,0.40137,1.7775,0.58537,1.0148,1.4027,1.1062,0.89364,1.2365,1.3208
0.88491,1.1136,0.27297,0.78197,1.8779,0.43521,1.9743,0.56073,1.113,1.6479,0.79788,1.0611,0.9028,1.3732
0.94506,0.96791,0.33724,1.0654,2.5945,0.40909,1.8994,0.63061,1.0498,1.0155,1.0847,1.0208,0.95059,0.92431
0.84708,0.96237,0.2876,0.961,2.3183,0.45938,2.4047,0.66336,1.1417,1.4006,1.0041,0.96521,1.0551,1.2976
0.92157,0.99448,0.28072,1.1029,1.9574,0.39424,1.9364,0.51892,0.91908,1.2163,0.9605,0.90964,0.96967,1.0607
0.87281,1.0327,0.41356,0.91777,1.929,0.40901,2.1176,0.54404,0.84798,1.267,0.96189,1.0176,0.93345,1.3171
0.96858,1.2003,0.2765,0.9556,2.4022,0.4414,2.2226,0.69434,0.98807,1.3144,1.0624,0.94587,1.0628,1.2178
0.98591,1.1109,0.33904,0.83506,1.8617,0.42878,2.3386,0.56007,1.0386,1.5777,0.97638,1.0268,0.99593,1.2334
0.82853,1.0481,0.32479,1.0457,2.3536,0.39001,1.8404,0.5195,1.1081,1.5878,0.77408,1.0671,0.94996,1.2093
0.85061,1.2185,0.3207,0.83592,1.9041,0.50018,2.2238,0.60917,1.0063,1.5417,1.2191,0.97063,0.93583,1.2526
0.92866,0.9196,0.29718,0.84756,2.2906,0.41948,2.0562,0.52178,0.87086,1.2755,1.1026,1.068,1.2877,1.2176
0.88182,0.91686,0.31649,1.0619,1.8866,0.48477,2.0115,0.57319,0.92244,1.5205,0.93462,0.78797,1.0879,1.1279
0.88918,1.0449,0.35518,1.0106,1.8608,0.452,2.0716,0.67776,1.0316,1.6134,0.9069,0.99284,0.86841,1.2441
0.73836,1.0122,0.30997,1.0037,2.0621,0.47638,2.4297,0.61631,1.1649,1.9609,0.96079,0.98184,0.98604,1.2628
0.97027,0.90142,0.27988,1.1436,1.6097,0.42191,2.0824,0.52192,0.91822,1.5451,0.90837,0.8976,1.1626,0.93476
0.87601,0.87533,0.34041,1.1752,2.1449,0.53133,2.257,0.73644,0.94697,1.35,0.96041,1.0571,1.1966,1.2308
0.86459,0.95858,0.30973,1.0016,1.8497,0.44219,1.969,0.54793,0.90865,1.2839,1.0029,1.0582,1.0515,1.4445
0.69626,0.8094,0.32706,1.196,2.0371,0.46392,2.2501,0.61464,1.2409,1.6256,1.2543,0.99264,0.92676,1.1345
0.9295,1.0385,0.29416,1.1776,2.0681,0.39022,1.643,0.55628,1.0146,1.3549,1.0119,1.0667,0.92375,1.249
0.82894,0.94954,0.28145,1.145,2.377,0.56768,2.3321,0.64851,1.0025,1.8674,0.88003,1.0373,0.80617,1.1367
0.84162,1.0307,0.3214,1.0863,2.0073,0.4706,2.1214,0.58038,1.1349,1.5696,0.96711,0.85757,0.99223,1.084
0.73335,1.0275,0.27761,1.0513,1.893,0.51652,2.062,0.61467,1.1135,1.5196,0.9497,1.0352,1.1151,1.0146
0.95775,1.1254,0.33256,0.81903,2.3552,0.39864,2.0382,0.56784,0.98028,1.5189,0.98111,1.0108,0.95107,1.1955
0.89767,1.1597,0.28432,0.93356,1.5952,0.51228,2.2941,0.63471,0.90534,1.3378,0.93154,1.0446,0.98896,1.2534
0.93173,1.0954,0.23757,0.90279,2.0057,0.39288,2.0084,0.5511,0.89021,1.1146,0.93215,1.1673,0.94874,1.5506
