GNa,GNaL,Gto,GKr,GKs,GKur,GK1,GCaL,Pnak,Gncx,GpCa,Rel,SERCA,Leak
0.70979,1.0567,0.26683,0.89826,1.9105,0.4206,2.0258,0.54421,0.93758,1.4598,0.88678,0.97819,1.2401,1.397
0.91997,1.353,0.36248,0.84322,1.8622,0.44138,2.2123,0.59343,0.91986,1.7018,1.0172,1.2222,1.4186,1.6975
0.78353,0.96095,0.30392,0.99373,1.7493,0.42615,2.0278,0.66142,1.1019,1.7866,1.0282,1.1112,0.98091,1.0924
0.84428,0.95666,0.29696,0.86808,2.0732,0.40109,2.152,0.55865,0.93839,1.2787,1.0429,1.1734,0.9265,1.3878
0.7378,0.92974,0.34031,0.95944,2.306,0.3942,2.1437,0.54982,0.9003,1.4949,1.2487,0.90374,0.84927,1.3137
0.98141,0.97799,0.30792,0.94044,2.2283,0.53677,1.6769,0.65087,1.0906,1.8683,1.0008,1.0826,0.86869,0.999
0.923,1.065,0.23123,1.0984,1.9995,0.57884,2.4758,0.70291,0.92034,1.5964,1.1907,1.094,0.86207,1.1969
1.0959,1.1014,0.26889,0.87164,1.7693,0.39513,1.9283,0.52874,0.86345,1.478,0.90744,0.93861,0.90824,1.1299
0.79674,0.93744,0.30674,0.94782,1.6379,0.37371,2.1891,0.5482,1.1687,1.181,0.91339,1.0008,0.94526,1.2224
0.83513,0.90858,0.27713,1.0358,2.0197,0.50748,2.1485,0.61933,0.90091,1.674,0.88056,1.0471,0.92454,1.3136
0.84514,1.0501,0.25373,0.89981,2.0875,0.49982,2.0261,0.5855,1.0382,1.6993,1.0258,0.96427,0.94322,1.1653
0.73793,1.2022,0.31986,0.96505,1.5756,0.46179,2.3673,0.59488,0.83266,1.6368,0.93925,0.88451,0.93046,1.3488
0.77382,0.97892,0.30318,1.1716,1.9398,0.38676,1.7829,0.56046,1.1162,1.7886,0.95264,0.83929,1.0982,1.2946
0.93846,1.3741,0.2783,1.0088,2.0525,0.43652,2.3134,0.57019,0.82278,1.5084,1.3045,1.0681,1.0693,1.3849
0.78648,1.0967,0.31508,1.1809,2.011,0.43003,2.2422,0.53039,0.90509,1.4349,1.0188,1.0435,1.1148,1.1628
0.79364,0.99265,0.29344,0.7851,2.3333,0.43545,2.1213,0.75019,1.1757,1.2449,0.93809,1.0969,0.85888,1.2455
0.84862,1.008,0.21312,1.0153,1.9727,0.40502,2.0014,0.53199,1.0343,1.3723,0.96477,0.78757,0.88321,1.4201
0.82877,0.9679,0.32363,0.92294,2.2171,0.4534,1.9401,0.51703,0.82288,1.4409,0.92364,1.3083,1.0276,1.2489
1.0224,0.77277,0.30245,1.1539,1.8778,0.45683,1.8055,0.61739,0.97646,1.479,1.1924,1.2185,1.1217,1.5393
0.9089,0.86508,0.42068,0.92141,2.0072,0.39317,1.7754,0.53028,0.95636,1.6536,0.94153,1.1338,0.9365,1.6475
0.74954,1.0717,0.32602,1.0166,1.9164,0.54544,2.0543,0.63069,1.0278,1.4711,1.071,1.0307,1.0339,1.4748
0.97021,1.1669,0.31292,0.92611,1.6923,0.39978,2.0746,0.5306,0.91559,1.7801,0.95465,1.0006,0.93818,1.3786
0.87287,0.84156,0.31328,1.0809,1.9992,0.50676,1.9047,0.65101,1.0648,1.4267,0.99216,1.226,0.95737,1.2459
0.70756,0.93608,0.31342,1.1692,2.5407,0.42121,2.0509,0.55861,1.0479,1.459,1.151,0.94296,0.92511,1.4929
0.76306,0.99783,0.32286,0.96724,1.5417,0.4869,2.0185,0.61655,1.0304,1.2563,0.93566,0.96237,0.92889,1.3718
0.85324,0.90637,0.25938,0.9181,1.5683,0.49158,1.7363,0.59679,1.0551,1.8066,0.95554,0.82031,1.1036,1.2682
0.88161,0.90024,0.24348,1.1457,2.0027,0.45981,1.9965,0.53909,0.86459,1.5902,0.9408,1.2802,1.0978,1.5928
1.0095,1.0164,0.29315,0.86291,2.4997,0.50675,2.0277,0.79259,1.0646,1.5576,0.97874,0.77364,1.1189,1.0724
0.7569,0.99826,0.33455,0.97159,1.601,0.48458,1.9574,0.59201,1.0243,1.6289,0.92184,0.85568,0.79947,1.1473
0.89395,1.0126,0.29807,0.89993,1.85,0.38176,1.6101,0.56931,1.0928,1.7768,1.1407,0.99241,0.90719,1.4614
0.88999,0.9851,0.33218,0.93757,2.4249,0.41221,2.24,0.59423,0.88407,1.2075,0.93018,0.86524,1.1138,1.0385
0.79832,0.84988,0.34772,1.3405,2.1101,0.423,2.8175,0.59663,0.71548,1.1413,1.4879,0.79046,1.1112,1.1386
0.81021,0.81051,0.27239,0.82055,2.1166,0.38045,2.2477,0.56326,0.92591,1.8571,0.84245,0.94177,0.89088,1.2715
0.87549,0.98328,0.2534,1.0755,1.8223,0.53003,2.097,0.65289,0.98618,1.3738,0.8589,0.92121,0.89066,1.1065
0.74419,1.1373,0.32167,0.86433,2.089,0.42124,2.4568,0.57314,1.2229,1.2754,0.95601,0.92178,1.1424,0.99625
0.75153,0.77736,0.30591,1.0538,1.8855,0.51863,1.9331,0.64994,1.0074,1.3207,0.99432,0.83235,1.1778,1.4117
0.81201,1.007,0.29223,0.90733,1.8441,0.512,2.1637,0.61894,0.85415,1.3744,1.0811,0.92,0.99776,1.2167
0.85792,0.91314,0.32271,0.94609,2.0192,0.44352,1.9076,0.61877,1.0818,1.5268,0.90297,0.8962,1.2017,0.91683
0.9827,0.84412,0.31556,0.91224,2.1998,0.41419,1.7944,0.54973,0.89793,1.5809,0.94166,1.0843,0.86149,1.4267
0.82496,0.72746,0.30654,1.0122,2.1347,0.43077,2.0236,0.61122,0.91353,1.3646,1.0794,1.0599,1.0598,1.3018
0.92476,1.1327,0.25416,1.0754,1.911,0.42723,2.1502,0.54846,1.069,1.7388,1.1187,0.9701,1.1723,1.2262
0.81042,0.959,0.26919,0.89635,2.0327,0.52691,1.9758,0.68761,0.93483,1.2757,1.1981,0.87876,0.90018,1.1782
0.91982,0.95117,0.29208,1.106,2.0858,0.45062,2.0963,0.71983,1.1626,1.6472,1.0105,0.951,1.1471,1.2678
0.86301,0.97582,0.29078,1.1143,2.5235,0.43027,2.0879,0.55679,0.87114,1.4513,1.1472,1.1599,1.0501,1.2335
0.87266,1.0189,0.2515,0.8249,1.9879,0.45063,2.1723,0.57177,0.83926,1.4938,1.3173,0.956,1.0536,1.3529
0.78563,0.90071,0.28573,1.1124,2.0065,0.48805,2.2354,0.53352,0.81523,1.5863,0.86001,1.0144,1.1146,1.1705
0.76681,0.9285,0.30516,1.2168,2.0204,0.42492,1.9592,0.63657,0.94565,1.4993,1.0538,1.0901,0.83082,1.2728
0.73913,0.85951,0.31203,1.2089,1.7867,0.38885,2.4826,0.55051,1.0461,1.1789,1.0014,0.93531,1.1999,1.695
0.74905,0.93605,0.28716,0.95632,1.8284,0.46744,1.9922,0.60623,0.98172,1.4206,0.95485,0.83272,1.0199,1.2229
0.96533,1.0564,0.22722,0.91689,1.9461,0.40097,1.8326,0.50079,0.79596,1.3312,1.1075,1.0788,1.01,1.5445
0.88574,1.0469,0.24196,0.84252,2.3984,0.43618,2.2431,0.55384,0.86898,1.2049,0.71312,1.0521,1.0769,1.4361
0.98899,0.88315,0.32984,0.91887,2.1135,0.37872,2.3141,0.5218,0.884,1.8312,0.88436,1.0853,1.1311,1.2539
0.76502,1.1936,0.36483,0.95653,2.1372,0.42875,1.6154,0.53736,1.1063,1.4755,0.87167,0.88867,0.84235,1.2545
0.84392,0.9837,0.30755,0.99093,1.7804,0.47411,2.2708,0.62018,1.1839,1.907,1.0367,1.134,1.1267,1.4597
0.97122,1.1425,0.27235,0.9438,1.9742,0.48051,1.947,0.65394,1.0219,1.2819,1.1217,1.0316,1.0462,1.0622
0.9316,0.80721,0.26478,0.96917,2.3745,0.53811,1.8293,0.75484,0.97028,1.2244,1.0227,0.93227,1.0561,1.1005
0.98396,0.91309,0.3297,1.054,2.105,0.40583,1.7845,0.52542,0.90518,1.5557,0.95206,1.0458,1.0187,1.4168
0.97052,1.2265,0.30932,0.9682,2.0525,0.39956,1.9582,0.57628,1.0097,1.6064,1.046,0.91998,1.0541,1.3249
0.88794,1.0369,0.3841,1.0256,2.0455,0.45032,1.8311,0.58361,0.99269,1.7391,0.90928,1.1972,0.98165,1.1873
0.80402,0.93343,0.24675,0.92383,1.8581,0.53003,1.9165,0.58338,0.89188,1.4369,1.1475,0.91634,1.1335,1.2182
0.89276,0.94674,0.33975,0.93112,1.7576,0.50811,2.0612,0.65226,0.97312,1.5819,1.1006,0.93267,0.97206,1.3785
0.77025,0.88153,0.27842,0.99465,1.9867,0.42187,2.2793,0.54361,0.93577,1.3333,0.84116,1.023,1.0649,1.1525
0.83941,0.97267,0.2862,1.0438,1.9557,0.41165,1.8012,0.51748,0.86406,1.4731,1.2776,1.2522,0.98912,1.1665
0.8522,1.0848,0.24667,1.0283,2.0354,0.45143,1.8631,0.54737,0.90006,1.4476,0.95213,0.90762,1.0648,1.3593
0.90162,0.94,0.27755,0.9834,2.062,0.44459,1.9939,0.54128,0.963,1.4855,1.0434,1.0284,1.3084,1.0426
0.89132,1.2718,0.33129,0.99074,1.8078,0.42401,2.5809,0.68305,0.76313,1.5413,0.9951,1.0338,0.94253,1.1989
0.9045,1.0482,0.25206,1.2069,1.7647,0.46359,2.5096,0.61681,0.7818,1.4218,1.1393,0.85524,0.94493,1.152
0.80666,0.78517,0.29442,1.1541,2.2422,0.42828,2.1453,0.59044,0.96547,1.5425,0.88533,1.0126,1.0125,1.1836
0.76326,1.0755,0.28604,0.94484,1.9472,0.49478,2.2656,0.58324,1.0184,1.6253,0.85011,1.2644,0.88693,0.99555
0.93628,1.0193,0.31122,1.1188,1.9771,0.45078,1.8348,0.58489,0.93645,1.4534,0.9628,1.0917,0.98258,1.252
0.97594,0.97924,0.25971,0.85208,2.2516,0.43618,1.8417,0.58543,1.0061,1.4425,1.026,0.91384,1.1564,1.4075
0.6887,0.95492,0.32359,0.93404,2.2016,0.46004,1.9,0.57238,1.0531,1.3589,0.88977,1.1375,0.96004,1.0593
0.79045,0.8254,0.33786,0.90471,1.8102,0.4517,2.2578,0.5734,1.0574,1.3587,1.0156,1.0005,1.3356,1.2942
0.78523,0.90738,0.28693,0.97411,2.1588,0.49226,2.0082,0.58722,0.93557,1.3354,0.9884,0.87332,1.1326,1.4872
0.88371,0.90177,0.27473,1.1732,2.0693,0.46412,1.9556,0.66211,1.1176,1.4679,1.1878,0.8861,1.0894,1.0392
0.97763,0.98726,0.3065,0.93517,2.0602,0.43352,1.9032,0.59055,0.94991,1.5946,0.91849,1.1386,0.99775,1.0436
0.81053,1.1325,0.34993,1.0111,1.7459,0.44113,1.9144,0.62654,0.93944,1.1325,1.2569,0.90797,1.1188,1.1611
0.71594,1.1994,0.29394,0.82275,2.0735,0.56991,1.9595,0.64804,0.94312,1.2147,0.80194,1.0956,1.0903,1.3095
0.76448,1.051,0.30842,0.92818,1.6806,0.46716,2.2366,0.55796,0.84332,1.2481,0.88009,1.1159,0.99998,1.197
0.80729,0.99426,0.32845,1.1705,1.7789,0.44273,2.1225,0.52816,0.71985,1.4715,0.99888,1.1997,0.91693,1.1554
0.79555,1.1207,0.30673,1.2655,2.4148,0.44759,2.432,0.56525,0.85904,1.33,0.78056,1.1347,1.0275,1.3006
0.92223,0.91958,0.30823,1.0398,2.2318,0.45748,2.0676,0.62765,1.0627,1.3484,0.74793,0.72806,0.95344,1.0733
0.70816,1.0988,0.29545,0.91515,2.2601,0.51733,2.0007,0.59167,0.93739,1.328,1.0944,1.1068,1.1805,1.2937
0.66166,0.99184,0.31619,1.1022,1.6508,0.42386,2.2832,0.62997,0.88925,1.3236,0.87042,1.0819,0.97967,1.4414
1.1115,0.90605,0.27178,0.96105,2.191,0.4565,1.7909,0.62574,0.87998,1.4561,1.2183,0.88997,1.1242,1.3766
0.75598,1.0139,0.29026,0.91519,1.9521,0.50084,2.3981,0.61048,1.1994,1.5246,0.86993,0.95186,0.9303,1.2312
0.83793,1.0825,0.36734,0.84451,1.8691,0.54201,2.1553,0.71163,0.89614,1.4058,1.3418,0.86662,1.0962,1.1645
0.91588,0.84339,0.34682,0.823,1.7596,0.43237,2.3588,0.57516,1.1211,1.6549,0.84794,0.94574,1.1316,1.2485
0.69608,1.0393,0.30922,0.88559,2.1878,0.4267,1.9558,0.55811,1.0841,1.4886,1.1042,1.0811,0.88205,1.1455
0.89208,0.84656,0.32285,0.87706,2.0788,0.48808,1.8886,0.64936,1.008,1.4693,0.93417,1.0727,0.93417,1.2769
0.80862,1.0235,0.28116,0.84554,2.1587,0.44789,1.9138,0.57453,0.95061,1.3961,0.94682,1.0683,1.0021,1.3547
0.75197,1.0287,0.28137,0.93597,1.9441,0.41175,2.0375,0.56531,1.0373,1.1429,0.89987,0.94818,0.9862,1.3618
0.87421,1.1283,0.33573,0.97813,1.7556,0.53338,2.3191,0.65073,1.0604,1.7559,1.1959,0.91407,0.964,1.1803
0.81019,0.94366,0.28048,0.89361,2.0476,0.42199,1.9553,0.58641,1.077,1.4998,1.0327,1.0371,1.0898,1.301
0.78408,0.89745,0.26243,0.88195,2.0423,0.42325,1.7885,0.50547,1.0322,1.5188,1.1934,1.0391,1.025,1.3694
0.78411,1.0756,0.25207,1.0579,1.8363,0.45485,2.2277,0.54997,0.92091,1.3997,0.80366,0.9237,1.0037,1.2553
0.84845,0.97171,0.29085,0.8754,1.9412,0.43752,1.8689,0.57933,1.0356,1.2699,0.94065,1.0306,1.0804,1.2779
0.89043,0.89051,0.27531,0.99286,2.2714,0.4871,2.119,0.61866,0.8429,1.3843,1.003,0.93547,1.0115,1.3209
0.84949,1.1279,0.30444,0.97814,1.9487,0.51525,2.0052,0.60977,0.94243,1.5913,1.005,1.1328,1.0876,1.3055
1.1285,0.94858,0.30096,1.1127,2.0342,0.44704,1.9875,0.68614,0.97531,1.3482,0.83734,0.75668,1.0082,1.3266
0.99791,1.2295,0.26004,0.87354,2.4139,0.36701,1.8206,0.50614,0.92821,1.3,0.91187,1.0513,0.82925,1.4149
0.77584,1.037,0.27696,1.0668,1.6476,0.51577,2.0642,0.58177,1.0515,1.6361,0.88956,1.042,1.2034,1.3098
0.82927,0.9582,0.33392,1.0447,1.9666,0.46941,1.9469,0.53544,0.90164,1.8946,0.90565,1.0095,1.0643,1.2009
0.67385,1.0129,0.25182,0.80545,2.0609,0.48207,2.3247,0.55672,0.97782,1.5809,1.0243,1.0528,0.84904,1.3955
0.8777,1.0315,0.27865,0.97901,1.9587,0.41903,2.1068,0.60173,1.0013,1.262,0.92763,0.87091,1.1113,1.438
0.91141,1.1065,0.28589,0.94855,2.1549,0.55801,2.2785,0.67005,0.81307,1.4502,0.99329,0.96561,1.1312,1.1323
0.77443,0.99237,0.30664,1.2956,1.9398,0.50488,2.3565,0.62838,1.1095,1.8294,0.88112,0.99585,1.0763,1.5426
0.92459,1.0679,0.24513,0.79262,1.961,0.50176,2.0566,0.62842,0.95475,1.4272,1.1125,0.96701,0.90782,1.2063
0.85196,0.98468,0.35043,0.9172,1.5718,0.54566,1.9748,0.63768,1.0007,1.5701,0.97884,0.89747,1.1718,1.2484
0.9261,1.0639,0.26061,1.1037,1.8592,0.36319,2.0777,0.66938,0.99048,1.3032,1.0153,0.92704,1.0627,1.4388
0.97774,1.0751,0.27768,0.9685,2.2146,0.45162,1.9086,0.55779,0.95314,1.7222,0.9951,1.0945,1.0905,1.0339
0.85742,1.0078,0.3178,0.86215,1.9775,0.43322,2.0214,0.60212,1.1068,1.3536,1.1825,0.91929,1.0604,1.2605
0.7183,1.0713,0.27855,1.0477,2.2581,0.45502,2.2666,0.54526,0.82562,1.1449,0.98325,0.97815,0.92594,1.4405
0.88665,1.0877,0.27748,1.0528,2.1735,0.44212,1.7607,0.67371,1.213,1.3841,1.1141,0.7386,1.1885,1.1298
0.9392,1.1669,0.25213,0.92659,2.3087,0.41682,1.9637,0.55419,0.81656,1.4475,0.9147,1.0371,0.89924,1.3501
0.76411,0.97816,0.35144,0.98515,1.9131,0.51392,2.006,0.55608,0.78188,1.6259,0.94562,0.94417,1.0517,1.2836
0.91149,1.1282,0.28809,0.92779,1.9486,0.44667,1.8897,0.60792,1.1638,1.4002,0.89557,1.1242,1.0302,1.6219
0.91572,0.92963,0.29483,0.91311,2.0281,0.50518,2.2648,0.61998,0.87329,1.5442,1.2116,0.86347,0.96538,1.0599
0.80439,0.87064,0.2749,0.90927,1.9069,0.43747,2.0073,0.55894,0.92928,1.2799,1.0542,0.94812,0.86427,1.3325
0.8255,1.0557,0.29312,0.93066,2.2749,0.42791,2.0615,0.56345,0.99045,1.3302,1.1163,1.1026,1.3984,1.3185
0.84054,1.0669,0.26834,0.85792,2.0678,0.41534,1.8845,0.5095,0.95191,1.4832,1.0096,0.81891,1.1308,1.1836
0.89102,0.88001,0.27221,1.0298,1.614,0.49797,2.0796,0.65034,1.031,1.3147,0.90277,1.1078,1.2101,1.2983
0.71567,0.86862,0.28177,1.1332,1.8022,0.34566,1.7397,0.55407,1.189,1.3179,0.99626,1.1194,1.1516,1.3692
0.93704,1.0164,0.39989,1.1199,1.7904,0.38711,2.2326,0.59449,1.0103,1.4822,1.1248,1.2078,1.0358,1.35
0.7446,0.98127,0.34905,1.0504,1.8516,0.38902,2.3317,0.61866,0.96998,1.2669,0.80369,1.1567,1.0475,1.2387
1.1371,0.8618,0.27717,0.94432,2.0522,0.43443,1.7312,0.65107,1.0203,1.2255,1.0408,1.0956,1.0607,1.4183
0.91504,1.1181,0.30702,1.1302,1.9024,0.40645,1.9986,0.58294,0.98756,1.3374,0.92958,1.0147,0.91738,1.4881
0.74382,0.90919,0.26512,1.0989,1.6758,0.51763,1.9834,0.58378,0.84587,1.4224,0.95505,1.1967,0.84008,1.2298
0.93423,0.93012,0.31612,1.0247,1.946,0.46197,1.6982,0.56769,0.91118,1.4764,1.0126,0.88956,1.2338,1.1241
0.77887,0.93672,0.34691,0.79847,1.6973,0.49424,2.1587,0.59096,0.97845,1.4543,0.8169,1.0364,0.92573,1.1248
0.84624,1.1742,0.29539,1.075,2.0993,0.4866,2.0615,0.59905,0.92065,1.4454,1.1311,1.0597,0.79192,1.2744
0.88473,0.99803,0.40227,1.0606,1.7661,0.41422,1.9974,0.53265,0.93398,1.7614,1.0828,0.98343,1.3775,1.4741
0.66815,0.93553,0.24685,1.1536,1.9948,0.48344,2.2926,0.54756,0.9897,1.3674,1.1638,1.139,0.96835,1.0578
0.9304,0.92825,0.29085,0.92145,1.6024,0.45737,2.2337,0.57127,0.7724,1.3779,1.0456,0.93793,1.0348,1.3669
0.82034,0.86604,0.37614,0.90166,1.8856,0.45773,2.0224,0.63855,1.1182,1.2888,0.90252,0.97784,1.0564,1.1459
0.78214,0.84942,0.29319,0.84688,1.8328,0.47283,2.2307,0.57519,0.8383,1.3284,1.1753,0.98579,1.1596,1.2437
0.88473,0.86872,0.28244,0.97941,1.9108,0.48862,2.217,0.61031,0.97342,1.5771,0.81196,1.0493,0.80904,1.3363
0.83211,0.86519,0.34461,1.1155,2.1067,0.44875,1.9943,0.54322,0.93816,1.71,1.0829,1.0399,0.99238,1.3133
0.98695,0.90917,0.2447,0.97873,1.7689,0.41587,1.6589,0.57618,0.97964,1.314,0.98222,1.2242,0.93577,1.411
0.88509,1.2836,0.29616,0.92002,2.6079,0.40202,2.2008,0.58306,0.85254,1.3443,1.1184,0.92645,1.1454,1.3899
0.85433,0.96627,0.31322,1.1329,2.2225,0.45007,2.1712,0.56199,1.0153,1.7886,0.97572,1.0421,0.92223,1.4699
0.76471,0.87122,0.2578,1.0745,2.0169,0.43619,1.8694,0.56318,0.90022,1.1502,1.0595,0.93463,1.1055,1.1094
0.90144,0.80434,0.36844,1.0238,2.1143,0.44916,1.6819,0.58362,1.0927,1.5438,0.9392,1.1487,1.1619,1.5625
1.0521,1.08,0.25238,1.09,1.9208,0.47036,1.8713,0.6381,0.8846,1.712,1.0677,1.0335,1.0312,1.5826
0.89101,1.0251,0.3053,0.95882,1.9167,0.41501,2.1311,0.61515,0.9795,1.4854,1.235,1.007,1.0785,1.3191
0.65219,0.93238,0.2998,0.99927,2.1494,0.44798,2.1344,0.60627,0.97517,1.5312,0.90327,0.93421,1.1864,1.3119
0.79786,1.0827,0.30289,0.99926,1.9522,0.41425,1.9999,0.55018,0.81212,1.218,0.97487,1.0972,0.90487,1.4512
0.8804,1.1881,0.32682,1.0188,1.9877,0.42562,1.9027,0.58351,0.91202,1.6399,1.0261,0.94274,0.97231,1.3128
0.81914,1.0711,0.27873,1.0366,1.7154,0.46028,2.1944,0.62697,0.9955,1.2901,0.87089,0.90525,1.0551,0.95987
0.91093,1.0092,0.27042,0.99014,1.6568,0.40141,1.9891,0.73108,1.0254,1.32,0.88423,1.2959,1.3975,1.0599
1.0107,1.0017,0.35052,0.84334,1.9725,0.40153,2.0362,0.60029,1.0059,1.3846,0.93929,0.92926,1.0144,1.0992
0.79933,0.89,0.26917,0.92017,2.1398,0.44585,1.9056,0.55344,1.0184,1.4981,1.2116,0.81696,1.0941,1.1699
0.8251,1.0485,0.2906,1.1942,1.7528,0.48084,1.7678,0.61068,1.0332,1.4926,0.96445,1.1198,0.94497,1.3827
0.80524,0.97896,0.30754,1.0545,1.7779,0.38799,1.9683,0.5055,0.74506,1.5365,1.0807,1.0212,0.90881,1.3636
0.86739,0.98161,0.30318,0.88646,2.1522,0.42494,1.7555,0.57154,1.0009,1.2244,0.83657,0.99435,0.91117,1.4277
1.0308,0.85964,0.35739,1.04,2.3513,0.3734,1.8505,0.58571,0.8382,1.2496,0.98197,1.2108,1.0108,1.0381
0.74176,1.0998,0.26842,0.94201,1.9691,0.39881,1.9911,0.45419,0.85192,1.569,0.97661,1.0651,0.98932,1.2955
0.88111,0.89356,0.29149,1.0749,1.8324,0.48708,2.0946,0.61963,0.8185,1.5137,0.82048,0.98836,0.94227,1.3661
0.8784,1.0046,0.28682,0.87425,1.9701,0.44147,1.9604,0.53179,0.92259,1.354,0.94952,1.1687,1.2981,1.2076
0.87089,0.85393,0.2788,1.0617,2.2442,0.49138,2.0434,0.70456,0.9937,1.2643,1.1082,0.98528,1.0612,1.2049
0.75675,1.0996,0.30511,1.0388,1.8496,0.46216,2.0551,0.52012,0.84502,1.5661,1.1204,1.1397,0.94887,1.1405
0.82724,1.2204,0.31125,0.79901,1.9585,0.49717,2.1352,0.58485,0.98826,1.4428,0.91384,1.2301,0.97746,1.1345
0.81166,1.0676,0.25498,1.0909,1.7692,0.4369,1.7974,0.62552,1.1663,1.7086,1.0593,1.0127,1.1932,1.1478
0.88891,1.0998,0.34812,0.83312,1.959,0.41657,1.7549,0.59817,0.93769,1.1142,1.1217,0.98462,1.1789,1.1593
0.66096,1.0695,0.32183,0.82027,2.222,0.43416,2.2071,0.55604,0.87643,1.294,1.0178,0.93942,1.0338,1.1809
0.98269,1.0011,0.26776,0.88365,1.8975,0.52349,1.8018,0.62188,0.92898,1.4726,1.0276,0.97318,1.0317,1.121
0.77579,0.97164,0.29001,1.1065,2.3942,0.51117,1.763,0.64534,1.1008,1.4088,0.96863,0.99161,0.99748,1.3937
0.80574,1.0457,0.33269,1.1201,1.8471,0.45957,1.8396,0.57984,0.99306,1.5054,1.1514,1.0617,1.0129,1.3061
0.84503,0.94834,0.28234,0.92449,2.1459,0.51344,2.0794,0.70771,0.9755,1.6156,1.0934,1.0475,1.1372,1.2355
0.88221,1.2771,0.34589,0.9929,2.2746,0.42929,2.2515,0.5262,0.92032,1.7875,0.98603,1.0162,1.0801,1.2339
0.71038,1.0294,0.28952,0.83012,1.7811,0.57966,2.3498,0.68577,1.1579,1.3919,1.0123,0.99526,1.1212,1.0028
0.74606,1.0926,0.35826,0.89897,2.4819,0.37316,2.1082,0.49714,1.0499,1.2662,0.86713,1.0783,1.0576,1.165
0.8298,0.95318,0.27843,0.95764,2.4782,0.45884,1.8799,0.62031,0.98772,1.5786,1.0991,1.2024,0.98118,1.4602
0.80651,0.88416,0.26719,0.86582,1.7428,0.36588,2.2131,0.53906,0.86208,1.3874,0.96845,1.1911,0.99181,0.99462
0.9534,0.98192,0.24735,1.1007,2.0669,0.38451,1.8356,0.54619,0.99126,1.4571,1.0137,0.96891,1.0681,1.4086
0.75262,1.1486,0.31226,1.0782,2.0781,0.43677,2.245,0.50985,0.8222,1.4291,0.97551,0.95425,1.1441,1.2639
0.76145,0.89657,0.28019,1.0947,2.2116,0.5285,2.3099,0.62314,0.98721,1.6595,0.93319,1.0229,1.0558,1.2142
0.69574,1.0672,0.26152,1.0549,1.8713,0.4771,2.2048,0.51545,0.84605,1.4416,0.92839,0.79799,1.1036,1.3161
0.74334,0.71192,0.26395,0.89034,2.1765,0.42488,1.6734,0.55977,1.1863,1.4588,1.1382,0.79334,0.90655,1.2805
0.74247,0.92907,0.31935,0.96174,2.0537,0.42287,2.0569,0.53858,0.90295,1.2495,0.8781,1.0964,1.1127,1.3371
0.86833,0.94273,0.28767,1.0121,1.7236,0.47319,1.9487,0.62619,1.1219,1.6218,0.93077,1.1543,0.75334,1.2823
0.75416,1.0357,0.30231,1.0268,2.3565,0.49723,2.1172,0.51809,0.74105,1.4756,0.89371,1.0978,1.1679,1.3098
0.8014,1.23,0.28103,0.93006,1.8086,0.44367,2.36,0.58298,0.89764,1.3687,1.1203,0.97573,1.0859,1.3737
0.73942,0.95773,0.35979,0.92266,2.1211,0.43066,1.8806,0.53667,1.051,1.5616,0.975,0.96958,1.0035,1.5148
0.9607,0.99553,0.26237,0.94246,1.9792,0.48449,2.1213,0.61046,0.96792,1.5525,0.83733,0.9026,1.2125,1.467
0.92472,1.139,0.33101,0.90868,1.8522,0.41845,2.2157,0.56725,1.0458,1.5236,1.0956,0.98576,1.0429,1.1978
0.86627,1.0248,0.30635,1.0899,2.5484,0.4509,2.0813,0.5783,1.0284,1.6885,0.9719,1.1008,0.93156,1.2401
0.7497,0.83002,0.27721,1.0603,1.8428,0.40989,1.8693,0.54935,0.94651,1.7366,1.0836,1.0737,0.84943,1.4474
0.93051,0.88104,0.36937,0.73873,2.2527,0.44586,1.9992,0.51558,0.81249,1.5918,0.99604,1.1588,1.0861,0.93914
1.0626,1.0015,0.2846,0.8294,1.7573,0.46352,2.0868,0.71042,0.88962,1.226,1.0216,0.96682,0.90704,1.0024
0.84964,0.88587,0.26818,0.79115,1.9198,0.45204,1.7717,0.56054,0.98504,1.5328,1.1072,1.0993,1.1059,1.1283
0.90862,0.98576,0.32561,0.97568,1.6534,0.44022,1.6504,0.54217,1.0024,1.6719,0.97553,0.93558,1.0666,1.0523
0.8736,1.1548,0.26472,0.86692,2.1377,0.49127,1.9502,0.65144,1.0622,1.565,1.086,1.1255,0.90053,1.3443
0.83285,0.92529,0.28674,0.80586,1.9346,0.41291,2.1568,0.62975,1.0713,1.2089,0.77215,1.0186,1.0377,1.3648
0.9187,0.99691,0.26739,1.1658,2.0571,0.4368,1.6815,0.57116,0.92528,1.8156,1.0721,0.99452,0.97624,1.1136
0.99243,1.0312,0.30073,0.96427,2.7854,0.40137,1.7775,0.58537,1.0148,1.4027,1.1062,0.89364,1.2365,1.3208
0.88491,1.1136,0.27297,0.78197,1.8779,0.43521,1.9743,0.56073,1.113,1.6479,0.79788,1.0611,0.9028,1.3732
0.73982,0.95456,0.32305,0.97737,2.6083,0.43469,2.1274,0.54831,0.95872,1.3372,0.98129,0.77626,1.1527,1.199
0.84708,0.96237,0.2876,0.961,2.3183,0.45938,2.4047,0.66336,1.1417,1.4006,1.0041,0.96521,1.0551,1.2976
0.85536,1.0178,0.29989,1.1498,2.093,0.45298,1.8231,0.61279,0.87101,1.213,0.8793,0.92435,1.2425,1.2865
